soc_id	var_id	code	title	category	pref_name_for_society	Lat	Long	region
SCCS185	SCCS588	2.0	Community-wide Exclusively Female Work Groups	Gender	Tehuelche	-40.5	-68.0	South America
SCCS185	SCCS64	1.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Tehuelche	-40.5	-68.0	South America
SCCS185	SCCS69	3.0	Marital Residence	Settlement, Community	Tehuelche	-40.5	-68.0	South America
SCCS185	SCCS826	4.0	Average Female Contribution to Subsistence	Gender, Data Quality	Tehuelche	-40.5	-68.0	South America
SCCS186	SCCS3	1.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Yahgan	-55.5	-69.5	South America
SCCS186	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Yahgan	-55.5	-69.5	South America
SCCS186	SCCS64	2.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Yahgan	-55.5	-69.5	South America
SCCS186	SCCS69	3.0	Marital Residence	Settlement, Community	Yahgan	-55.5	-69.5	South America
SCCS186	SCCS826	65.0	Average Female Contribution to Subsistence	Gender, Data Quality	Yahgan	-55.5	-69.5	South America
SCCS19	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Ashanti	7.0	-1.5	Africa
SCCS19	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Ashanti	7.0	-1.5	Africa
SCCS19	SCCS64	5.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Ashanti	7.0	-1.5	Africa
SCCS19	SCCS69	2.0	Marital Residence	Settlement, Community	Ashanti	7.0	-1.5	Africa
SCCS19	SCCS826	59.0	Average Female Contribution to Subsistence	Gender, Data Quality	Ashanti	7.0	-1.5	Africa
SCCS2	SCCS3	1.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	!Kung	-19.83	20.58	Africa
SCCS2	SCCS588		Community-wide Exclusively Female Work Groups	Gender	!Kung	-19.83	20.58	Africa
SCCS2	SCCS64	1.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	!Kung	-19.83	20.58	Africa
SCCS2	SCCS69	4.0	Marital Residence	Settlement, Community	!Kung	-19.83	20.58	Africa
SCCS2	SCCS826	19.0	Average Female Contribution to Subsistence	Gender, Data Quality	!Kung	-19.83	20.58	Africa
SCCS20	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Mende	7.83	-12.0	Africa
SCCS20	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Mende	7.83	-12.0	Africa
SCCS20	SCCS64	5.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Mende	7.83	-12.0	Africa
SCCS20	SCCS69	3.0	Marital Residence	Settlement, Community	Mende	7.83	-12.0	Africa
SCCS20	SCCS826	39.0	Average Female Contribution to Subsistence	Gender, Data Quality	Mende	7.83	-12.0	Africa
SCCS21	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Wolof	13.75	-15.33	Circum-Mediterranean
SCCS21	SCCS588	2.0	Community-wide Exclusively Female Work Groups	Gender	Wolof	13.75	-15.33	Circum-Mediterranean
SCCS21	SCCS64	6.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Wolof	13.75	-15.33	Circum-Mediterranean
SCCS21	SCCS69	3.0	Marital Residence	Settlement, Community	Wolof	13.75	-15.33	Circum-Mediterranean
SCCS21	SCCS826	23.0	Average Female Contribution to Subsistence	Gender, Data Quality	Wolof	13.75	-15.33	Circum-Mediterranean
SCCS22	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Bambara	12.5	-7.0	Africa
SCCS22	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Bambara	12.5	-7.0	Africa
SCCS22	SCCS64	4.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Bambara	12.5	-7.0	Africa
SCCS22	SCCS69	3.0	Marital Residence	Settlement, Community	Bambara	12.5	-7.0	Africa
SCCS22	SCCS826	39.0	Average Female Contribution to Subsistence	Gender, Data Quality	Bambara	12.5	-7.0	Africa
SCCS23	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Tallensi	10.66	-0.57	Africa
SCCS23	SCCS588	1.0	Community-wide Exclusively Female Work Groups	Gender	Tallensi	10.66	-0.57	Africa
SCCS23	SCCS64	6.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Tallensi	10.66	-0.57	Africa
SCCS23	SCCS69	3.0	Marital Residence	Settlement, Community	Tallensi	10.66	-0.57	Africa
SCCS23	SCCS826	20.0	Average Female Contribution to Subsistence	Gender, Data Quality	Tallensi	10.66	-0.57	Africa
SCCS24	SCCS3	5.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Songhai	16.58	-1.67	Circum-Mediterranean
SCCS24	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Songhai	16.58	-1.67	Circum-Mediterranean
SCCS24	SCCS64	4.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Songhai	16.58	-1.67	Circum-Mediterranean
SCCS24	SCCS69	3.0	Marital Residence	Settlement, Community	Songhai	16.58	-1.67	Circum-Mediterranean
SCCS24	SCCS826	19.0	Average Female Contribution to Subsistence	Gender, Data Quality	Songhai	16.58	-1.67	Circum-Mediterranean
SCCS25	SCCS3	3.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Wodaabe Fulani	15.0	7.5	Circum-Mediterranean
SCCS25	SCCS588	1.0	Community-wide Exclusively Female Work Groups	Gender	Wodaabe Fulani	15.0	7.5	Circum-Mediterranean
SCCS25	SCCS64	3.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Wodaabe Fulani	15.0	7.5	Circum-Mediterranean
SCCS25	SCCS69	3.0	Marital Residence	Settlement, Community	Wodaabe Fulani	15.0	7.5	Circum-Mediterranean
SCCS25	SCCS826	77.0	Average Female Contribution to Subsistence	Gender, Data Quality	Wodaabe Fulani	15.0	7.5	Circum-Mediterranean
SCCS26	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Zazzagawa Hausa	10.5	7.5	Circum-Mediterranean
SCCS26	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Zazzagawa Hausa	10.5	7.5	Circum-Mediterranean
SCCS26	SCCS64	5.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Zazzagawa Hausa	10.5	7.5	Circum-Mediterranean
SCCS26	SCCS69	3.0	Marital Residence	Settlement, Community	Zazzagawa Hausa	10.5	7.5	Circum-Mediterranean
SCCS26	SCCS826	14.0	Average Female Contribution to Subsistence	Gender, Data Quality	Zazzagawa Hausa	10.5	7.5	Circum-Mediterranean
SCCS27	SCCS3	5.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Masa	10.5	15.5	Africa
SCCS27	SCCS588	2.0	Community-wide Exclusively Female Work Groups	Gender	Masa	10.5	15.5	Africa
SCCS27	SCCS64	5.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Masa	10.5	15.5	Africa
SCCS27	SCCS69	3.0	Marital Residence	Settlement, Community	Masa	10.5	15.5	Africa
SCCS27	SCCS826	27.0	Average Female Contribution to Subsistence	Gender, Data Quality	Masa	10.5	15.5	Africa
SCCS28	SCCS3	5.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Azande	5.08	28.25	Africa
SCCS28	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Azande	5.08	28.25	Africa
SCCS28	SCCS64	3.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Azande	5.08	28.25	Africa
SCCS28	SCCS69	3.0	Marital Residence	Settlement, Community	Azande	5.08	28.25	Africa
SCCS28	SCCS826	43.0	Average Female Contribution to Subsistence	Gender, Data Quality	Azande	5.08	28.25	Africa
SCCS29	SCCS3	5.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Fur	13.5	25.5	Circum-Mediterranean
SCCS29	SCCS588	1.0	Community-wide Exclusively Female Work Groups	Gender	Fur	13.5	25.5	Circum-Mediterranean
SCCS29	SCCS64	4.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Fur	13.5	25.5	Circum-Mediterranean
SCCS29	SCCS69	1.0	Marital Residence	Settlement, Community	Fur	13.5	25.5	Circum-Mediterranean
SCCS29	SCCS826	41.0	Average Female Contribution to Subsistence	Gender, Data Quality	Fur	13.5	25.5	Circum-Mediterranean
SCCS3	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Tsonga	-25.83	32.33	Africa
SCCS3	SCCS588	2.0	Community-wide Exclusively Female Work Groups	Gender	Tsonga	-25.83	32.33	Africa
SCCS3	SCCS64	6.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Tsonga	-25.83	32.33	Africa
SCCS3	SCCS69	3.0	Marital Residence	Settlement, Community	Tsonga	-25.83	32.33	Africa
SCCS3	SCCS826	71.0	Average Female Contribution to Subsistence	Gender, Data Quality	Tsonga	-25.83	32.33	Africa
SCCS30	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Otoro	11.33	30.67	Africa
SCCS30	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Otoro	11.33	30.67	Africa
SCCS30	SCCS64	4.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Otoro	11.33	30.67	Africa
SCCS30	SCCS69	3.0	Marital Residence	Settlement, Community	Otoro	11.33	30.67	Africa
SCCS30	SCCS826	35.0	Average Female Contribution to Subsistence	Gender, Data Quality	Otoro	11.33	30.67	Africa
SCCS31	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Shilluk	9.75	31.5	Africa
SCCS31	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Shilluk	9.75	31.5	Africa
SCCS31	SCCS64	5.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Shilluk	9.75	31.5	Africa
SCCS31	SCCS69	3.0	Marital Residence	Settlement, Community	Shilluk	9.75	31.5	Africa
SCCS31	SCCS826	17.0	Average Female Contribution to Subsistence	Gender, Data Quality	Shilluk	9.75	31.5	Africa
SCCS32	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Mao	9.27	34.67	Africa
SCCS32	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Mao	9.27	34.67	Africa
SCCS32	SCCS64	4.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Mao	9.27	34.67	Africa
SCCS32	SCCS69	3.0	Marital Residence	Settlement, Community	Mao	9.27	34.67	Africa
SCCS32	SCCS826	28.0	Average Female Contribution to Subsistence	Gender, Data Quality	Mao	9.27	34.67	Africa
SCCS33	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Kafa	7.27	36.5	Circum-Mediterranean
SCCS33	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Kafa	7.27	36.5	Circum-Mediterranean
SCCS33	SCCS64	5.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Kafa	7.27	36.5	Circum-Mediterranean
SCCS33	SCCS69	3.0	Marital Residence	Settlement, Community	Kafa	7.27	36.5	Circum-Mediterranean
SCCS33	SCCS826	23.0	Average Female Contribution to Subsistence	Gender, Data Quality	Kafa	7.27	36.5	Circum-Mediterranean
SCCS34	SCCS3	1.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Maasi	-3.5	36.75	Africa
SCCS34	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Maasi	-3.5	36.75	Africa
SCCS34	SCCS64	3.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Maasi	-3.5	36.75	Africa
SCCS34	SCCS69	3.0	Marital Residence	Settlement, Community	Maasi	-3.5	36.75	Africa
SCCS34	SCCS826	58.0	Average Female Contribution to Subsistence	Gender, Data Quality	Maasi	-3.5	36.75	Africa
SCCS35	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Konso	5.25	37.5	Circum-Mediterranean
SCCS35	SCCS588	1.0	Community-wide Exclusively Female Work Groups	Gender	Konso	5.25	37.5	Circum-Mediterranean
SCCS35	SCCS64	6.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Konso	5.25	37.5	Circum-Mediterranean
SCCS35	SCCS69	3.0	Marital Residence	Settlement, Community	Konso	5.25	37.5	Circum-Mediterranean
SCCS35	SCCS826	37.0	Average Female Contribution to Subsistence	Gender, Data Quality	Konso	5.25	37.5	Circum-Mediterranean
SCCS36	SCCS3	3.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Somali (Dolbahanta)	9.0	47.25	Circum-Mediterranean
SCCS36	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Somali (Dolbahanta)	9.0	47.25	Circum-Mediterranean
SCCS36	SCCS64	4.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Somali (Dolbahanta)	9.0	47.25	Circum-Mediterranean
SCCS36	SCCS69	3.0	Marital Residence	Settlement, Community	Somali (Dolbahanta)	9.0	47.25	Circum-Mediterranean
SCCS36	SCCS826	50.0	Average Female Contribution to Subsistence	Gender, Data Quality	Somali (Dolbahanta)	9.0	47.25	Circum-Mediterranean
SCCS37	SCCS3	5.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Amhara	12.5	37.75	Circum-Mediterranean
SCCS37	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Amhara	12.5	37.75	Circum-Mediterranean
SCCS37	SCCS64	5.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Amhara	12.5	37.75	Circum-Mediterranean
SCCS37	SCCS69	3.0	Marital Residence	Settlement, Community	Amhara	12.5	37.75	Circum-Mediterranean
SCCS37	SCCS826	13.0	Average Female Contribution to Subsistence	Gender, Data Quality	Amhara	12.5	37.75	Circum-Mediterranean
SCCS38	SCCS3	4.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Blin	15.75	38.75	Circum-Mediterranean
SCCS38	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Blin	15.75	38.75	Circum-Mediterranean
SCCS38	SCCS64	3.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Blin	15.75	38.75	Circum-Mediterranean
SCCS38	SCCS69	3.0	Marital Residence	Settlement, Community	Blin	15.75	38.75	Circum-Mediterranean
SCCS38	SCCS826	0.0	Average Female Contribution to Subsistence	Gender, Data Quality	Blin	15.75	38.75	Circum-Mediterranean
SCCS39	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Barabra	23.0	39.11	Circum-Mediterranean
SCCS39	SCCS588	2.0	Community-wide Exclusively Female Work Groups	Gender	Barabra	23.0	39.11	Circum-Mediterranean
SCCS39	SCCS64		Population Density (from Murdock and Wilson Data)	Settlement, Community	Barabra	23.0	39.11	Circum-Mediterranean
SCCS39	SCCS69	3.0	Marital Residence	Settlement, Community	Barabra	23.0	39.11	Circum-Mediterranean
SCCS39	SCCS826	43.0	Average Female Contribution to Subsistence	Gender, Data Quality	Barabra	23.0	39.11	Circum-Mediterranean
SCCS4	SCCS3	5.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Lozi	-16.0	23.5	Africa
SCCS4	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Lozi	-16.0	23.5	Africa
SCCS4	SCCS64	4.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Lozi	-16.0	23.5	Africa
SCCS4	SCCS69	3.0	Marital Residence	Settlement, Community	Lozi	-16.0	23.5	Africa
SCCS4	SCCS826	30.0	Average Female Contribution to Subsistence	Gender, Data Quality	Lozi	-16.0	23.5	Africa
SCCS40	SCCS3	3.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Teda	20.5	17.5	Circum-Mediterranean
SCCS40	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Teda	20.5	17.5	Circum-Mediterranean
SCCS40	SCCS64	1.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Teda	20.5	17.5	Circum-Mediterranean
SCCS40	SCCS69	3.0	Marital Residence	Settlement, Community	Teda	20.5	17.5	Circum-Mediterranean
SCCS40	SCCS826	34.0	Average Female Contribution to Subsistence	Gender, Data Quality	Teda	20.5	17.5	Circum-Mediterranean
SCCS41	SCCS3	4.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Tuareg Ahaggar	23.0	6.5	Circum-Mediterranean
SCCS41	SCCS588	1.0	Community-wide Exclusively Female Work Groups	Gender	Tuareg Ahaggar	23.0	6.5	Circum-Mediterranean
SCCS41	SCCS64	1.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Tuareg Ahaggar	23.0	6.5	Circum-Mediterranean
SCCS41	SCCS69	2.0	Marital Residence	Settlement, Community	Tuareg Ahaggar	23.0	6.5	Circum-Mediterranean
SCCS41	SCCS826	46.0	Average Female Contribution to Subsistence	Gender, Data Quality	Tuareg Ahaggar	23.0	6.5	Circum-Mediterranean
SCCS42	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Riffians	34.92	-3.25	Circum-Mediterranean
SCCS42	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Riffians	34.92	-3.25	Circum-Mediterranean
SCCS42	SCCS64	6.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Riffians	34.92	-3.25	Circum-Mediterranean
SCCS42	SCCS69	3.0	Marital Residence	Settlement, Community	Riffians	34.92	-3.25	Circum-Mediterranean
SCCS42	SCCS826	27.0	Average Female Contribution to Subsistence	Gender, Data Quality	Riffians	34.92	-3.25	Circum-Mediterranean
SCCS43	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Egyptians	24.75	33.0	Circum-Mediterranean
SCCS43	SCCS588	1.0	Community-wide Exclusively Female Work Groups	Gender	Egyptians	24.75	33.0	Circum-Mediterranean
SCCS43	SCCS64	7.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Egyptians	24.75	33.0	Circum-Mediterranean
SCCS43	SCCS69	3.0	Marital Residence	Settlement, Community	Egyptians	24.75	33.0	Circum-Mediterranean
SCCS43	SCCS826	10.0	Average Female Contribution to Subsistence	Gender, Data Quality	Egyptians	24.75	33.0	Circum-Mediterranean
SCCS44	SCCS3	5.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Hebrews	31.18	34.92	Circum-Mediterranean
SCCS44	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Hebrews	31.18	34.92	Circum-Mediterranean
SCCS44	SCCS64	7.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Hebrews	31.18	34.92	Circum-Mediterranean
SCCS44	SCCS69	3.0	Marital Residence	Settlement, Community	Hebrews	31.18	34.92	Circum-Mediterranean
SCCS44	SCCS826	2.0	Average Female Contribution to Subsistence	Gender, Data Quality	Hebrews	31.18	34.92	Circum-Mediterranean
SCCS45	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Babylonians	32.58	44.75	Circum-Mediterranean
SCCS45	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Babylonians	32.58	44.75	Circum-Mediterranean
SCCS45	SCCS64	7.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Babylonians	32.58	44.75	Circum-Mediterranean
SCCS45	SCCS69	3.0	Marital Residence	Settlement, Community	Babylonians	32.58	44.75	Circum-Mediterranean
SCCS45	SCCS826	0.0	Average Female Contribution to Subsistence	Gender, Data Quality	Babylonians	32.58	44.75	Circum-Mediterranean
SCCS46	SCCS3	1.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Rwala	33.25	38.5	Circum-Mediterranean
SCCS46	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Rwala	33.25	38.5	Circum-Mediterranean
SCCS46	SCCS64	2.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Rwala	33.25	38.5	Circum-Mediterranean
SCCS46	SCCS69	3.0	Marital Residence	Settlement, Community	Rwala	33.25	38.5	Circum-Mediterranean
SCCS46	SCCS826	13.0	Average Female Contribution to Subsistence	Gender, Data Quality	Rwala	33.25	38.5	Circum-Mediterranean
SCCS47	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Turks	39.33	34.25	Circum-Mediterranean
SCCS47	SCCS588	1.0	Community-wide Exclusively Female Work Groups	Gender	Turks	39.33	34.25	Circum-Mediterranean
SCCS47	SCCS64	5.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Turks	39.33	34.25	Circum-Mediterranean
SCCS47	SCCS69	3.0	Marital Residence	Settlement, Community	Turks	39.33	34.25	Circum-Mediterranean
SCCS47	SCCS826	49.0	Average Female Contribution to Subsistence	Gender, Data Quality	Turks	39.33	34.25	Circum-Mediterranean
SCCS48	SCCS3	5.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Gheg	42.0	20.17	Circum-Mediterranean
SCCS48	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Gheg	42.0	20.17	Circum-Mediterranean
SCCS48	SCCS64	5.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Gheg	42.0	20.17	Circum-Mediterranean
SCCS48	SCCS69	3.0	Marital Residence	Settlement, Community	Gheg	42.0	20.17	Circum-Mediterranean
SCCS48	SCCS826	52.0	Average Female Contribution to Subsistence	Gender, Data Quality	Gheg	42.0	20.17	Circum-Mediterranean
SCCS49	SCCS3	4.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Ancient Romans	41.67	13.5	Circum-Mediterranean
SCCS49	SCCS588	1.0	Community-wide Exclusively Female Work Groups	Gender	Ancient Romans	41.67	13.5	Circum-Mediterranean
SCCS49	SCCS64	7.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Ancient Romans	41.67	13.5	Circum-Mediterranean
SCCS49	SCCS69	3.0	Marital Residence	Settlement, Community	Ancient Romans	41.67	13.5	Circum-Mediterranean
SCCS49	SCCS826		Average Female Contribution to Subsistence	Gender, Data Quality	Ancient Romans	41.67	13.5	Circum-Mediterranean
SCCS5	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Mbundu	-12.25	16.5	Africa
SCCS5	SCCS588	2.0	Community-wide Exclusively Female Work Groups	Gender	Mbundu	-12.25	16.5	Africa
SCCS5	SCCS64	4.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Mbundu	-12.25	16.5	Africa
SCCS5	SCCS69	3.0	Marital Residence	Settlement, Community	Mbundu	-12.25	16.5	Africa
SCCS5	SCCS826	43.0	Average Female Contribution to Subsistence	Gender, Data Quality	Mbundu	-12.25	16.5	Africa
SCCS50	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Spanish Basques	43.25	-1.67	Circum-Mediterranean
SCCS50	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Spanish Basques	43.25	-1.67	Circum-Mediterranean
SCCS50	SCCS64	4.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Spanish Basques	43.25	-1.67	Circum-Mediterranean
SCCS50	SCCS69	3.0	Marital Residence	Settlement, Community	Spanish Basques	43.25	-1.67	Circum-Mediterranean
SCCS50	SCCS826	32.0	Average Female Contribution to Subsistence	Gender, Data Quality	Spanish Basques	43.25	-1.67	Circum-Mediterranean
SCCS51	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Irish	53.5	-10.0	Circum-Mediterranean
SCCS51	SCCS588	2.0	Community-wide Exclusively Female Work Groups	Gender	Irish	53.5	-10.0	Circum-Mediterranean
SCCS51	SCCS64	5.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Irish	53.5	-10.0	Circum-Mediterranean
SCCS51	SCCS69	3.0	Marital Residence	Settlement, Community	Irish	53.5	-10.0	Circum-Mediterranean
SCCS51	SCCS826	18.0	Average Female Contribution to Subsistence	Gender, Data Quality	Irish	53.5	-10.0	Circum-Mediterranean
SCCS52	SCCS3	3.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Sami	68.7	21.5	Circum-Mediterranean
SCCS52	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Sami	68.7	21.5	Circum-Mediterranean
SCCS52	SCCS64	3.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Sami	68.7	21.5	Circum-Mediterranean
SCCS52	SCCS69	3.0	Marital Residence	Settlement, Community	Sami	68.7	21.5	Circum-Mediterranean
SCCS52	SCCS826	49.0	Average Female Contribution to Subsistence	Gender, Data Quality	Sami	68.7	21.5	Circum-Mediterranean
SCCS53	SCCS3	3.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Yurak-Samoyeds	68.0	51.5	East Eurasia
SCCS53	SCCS588	1.0	Community-wide Exclusively Female Work Groups	Gender	Yurak-Samoyeds	68.0	51.5	East Eurasia
SCCS53	SCCS64	1.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Yurak-Samoyeds	68.0	51.5	East Eurasia
SCCS53	SCCS69	3.0	Marital Residence	Settlement, Community	Yurak-Samoyeds	68.0	51.5	East Eurasia
SCCS53	SCCS826	11.0	Average Female Contribution to Subsistence	Gender, Data Quality	Yurak-Samoyeds	68.0	51.5	East Eurasia
SCCS54	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Russians	52.67	41.33	Circum-Mediterranean
SCCS54	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Russians	52.67	41.33	Circum-Mediterranean
SCCS54	SCCS64	4.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Russians	52.67	41.33	Circum-Mediterranean
SCCS54	SCCS69	5.0	Marital Residence	Settlement, Community	Russians	52.67	41.33	Circum-Mediterranean
SCCS54	SCCS826	58.0	Average Female Contribution to Subsistence	Gender, Data Quality	Russians	52.67	41.33	Circum-Mediterranean
SCCS55	SCCS3	4.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Abkhaz	43.13	40.77	Circum-Mediterranean
SCCS55	SCCS588	1.0	Community-wide Exclusively Female Work Groups	Gender	Abkhaz	43.13	40.77	Circum-Mediterranean
SCCS55	SCCS64	5.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Abkhaz	43.13	40.77	Circum-Mediterranean
SCCS55	SCCS69	3.0	Marital Residence	Settlement, Community	Abkhaz	43.13	40.77	Circum-Mediterranean
SCCS55	SCCS826	8.0	Average Female Contribution to Subsistence	Gender, Data Quality	Abkhaz	43.13	40.77	Circum-Mediterranean
SCCS56	SCCS3	6.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Armenians	40.0	44.5	Circum-Mediterranean
SCCS56	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Armenians	40.0	44.5	Circum-Mediterranean
SCCS56	SCCS64	5.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Armenians	40.0	44.5	Circum-Mediterranean
SCCS56	SCCS69	3.0	Marital Residence	Settlement, Community	Armenians	40.0	44.5	Circum-Mediterranean
SCCS56	SCCS826	37.0	Average Female Contribution to Subsistence	Gender, Data Quality	Armenians	40.0	44.5	Circum-Mediterranean
SCCS57	SCCS3	5.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Kurd	36.5	44.5	Circum-Mediterranean
SCCS57	SCCS588	1.0	Community-wide Exclusively Female Work Groups	Gender	Kurd	36.5	44.5	Circum-Mediterranean
SCCS57	SCCS64	6.0	Population Density (from Murdock and Wilson Data)	Settlement, Community	Kurd	36.5	44.5	Circum-Mediterranean
SCCS57	SCCS69	3.0	Marital Residence	Settlement, Community	Kurd	36.5	44.5	Circum-Mediterranean
SCCS57	SCCS826	25.0	Average Female Contribution to Subsistence	Gender, Data Quality	Kurd	36.5	44.5	Circum-Mediterranean
SCCS58	SCCS3	4.0	Agriculture - Contribution to Local Food Supply	Subsistence, Economy	Basseri	29.0	53.0	East Eurasia
SCCS58	SCCS588		Community-wide Exclusively Female Work Groups	Gender	Basseri	29.0	53.0	East Eurasia
